0
0 1
40 1431 1
40 72 1
40 8006 1
40 2816 1
40 1768 1
40 1410 1
40 3026 1
40 4585 1
40 9213 1
40 2811 1
40 3328 1
40 176 1
40 1416 1
40 174 1
40 8972 1
40 8470 1
40 773 1
40 556 1
40 487 1
40 3655 1
40 2406 1
40 3101 1
40 1274 1
40 4466 1
40 5263 1
40 3038 1
40 141 1
40 673 1
40 3099 1
40 368 1
40 5137 1
40 4972 1
40 9864 1
40 66 1
40 9450 1
40 146 1
40 4034 1
40 415 1
40 27 1
40 39 1
40 6453 1
40 1979 1
40 90 1
40 9642 1
40 10480 1
40 1529 1
40 4324 1
40 2194 1
40 10786 1
40 5681 1
40 788 1
40 2041 1
40 4913 1
40 5222 1
40 12861 1
40 273 1
40 56 1
40 4719 1
40 1888 1
40 3351 1
40 941 1
40 1438 1
40 8728 1
40 8827 1
40 3964 1
40 8128 1
40 4347 1
40 2857 1
40 3037 1
40 3059 1
40 2305 1
40 7113 1
40 8770 1
40 4962 1
40 1494 1
40 216 1
40 175 1
40 1394 1
40 470 1
40 1437 1
40 878 1
40 687 1
40 6247 1
40 4048 1
40 6609 1
40 7183 1
40 1232 1
40 7326 1
40 1345 1
40 11729 1
40 4493 1
40 1849 1
40 2056 1
40 194 1
40 3789 1
40 766 1
40 3482 1
40 626 1
40 1200 1
40 432 1
40 755 1
40 5088 1
40 3280 1
40 1526 1
40 9649 1
40 8153 1
40 8815 1
40 6088 1
40 2453 1
40 3653 1
40 1373 1
40 5592 1
41 40 1
41 722 1
41 8789 1
41 1876 1
41 1288 1
41 1166 1
41 6626 1
41 2276 1
41 2229 1
41 5429 1
41 7993 1
41 3462 1
41 3679 1
41 3529 1
41 7218 1
41 1118 1
41 7403 1
41 7581 1
42 559 1
42 7947 1
42 10311 1
42 31 1
42 4586 1
42 11226 1
42 5010 1
42 1138 1
42 4734 1
42 620 1
42 5930 1
42 1458 1
42 5000 1
42 6682 1
42 2364 1
42 5964 1
42 2518 1
42 3281 1
42 464 1
42 3685 1
42 1980 1
42 4209 1
42 6508 1
42 7377 1
42 16 1
42 433 1
42 4809 1
42 562 1
42 5049 1
42 3656 1
42 719 1
42 3726 1
42 104 1
42 3561 1
42 4164 1
42 6585 1
42 3011 1
42 4287 1
42 1115 1
42 41 1
42 3900 1
43 8242 1
43 902 1
43 11121 1
43 10205 1
43 5577 1
43 3420 1
43 9856 1
43 7132 1
43 7862 1
43 4543 1
43 66 1
43 10107 1
43 8137 1
43 5572 1
43 5472 1
43 94 1
43 5133 1
43 1462 1
43 684 1
43 11009 1
43 10035 1
43 12522 1
43 2166 1
43 1956 1
43 11124 1
43 12014 1
43 9561 1
43 42 1
43 816 1
43 11223 1
43 7317 1
43 5230 1
43 590 1
43 3500 1
44 1413 1
44 7347 1
44 646 1
44 3535 1
44 3490 1
44 9587 1
44 2363 1
44 4995 1
44 4730 1
44 1386 1
44 1288 1
44 7094 1
44 6694 1
44 3806 1
44 429 1
44 1624 1
44 8764 1
44 3137 1
44 2748 1
44 8521 1
44 43 1
44 1655 1
44 660 1
44 5063 1
44 1330 1
44 13872 1
44 2798 1
44 3114 1
44 4904 1
44 11597 1
44 5465 1
44 4369 1
44 967 1
44 3950 1
44 10372 1
44 7716 1
44 2564 1
44 5956 1
44 3349 1
44 7803 1
44 3975 1
44 4673 1
44 5706 1
44 385 1
44 1690 1
44 2668 1
45 7702 1
45 6840 1
45 6086 1
45 2034 1
45 7289 1
45 2798 1
45 271 1
45 310 1
45 188 1
45 429 1
45 1019 1
45 9123 1
45 2910 1
45 2033 1
45 10884 1
45 8931 1
45 11072 1
45 1853 1
45 44 1
45 2198 1
45 8147 1
45 1178 1
45 10824 1
45 7493 1
45 2031 1
45 1662 1
45 4822 1
45 6468 1
45 5036 1
45 354 1
45 4142 1
45 10406 1
45 2008 1
45 4837 1
45 7597 1
45 891 1
45 5153 1
45 4589 1
45 8951 1
45 374 1
45 422 1
45 2576 1
45 7170 1
45 12058 1
45 2091 1
45 2067 1
45 1624 1
45 2206 1
45 6369 1
45 63 1
45 5596 1
45 6900 1
45 2026 1
45 2427 1
45 1724 1
45 7892 1
45 6170 1
45 8114 1
45 10926 1
45 435 1
45 4078 1
45 12652 1
45 4041 1
45 1660 1
45 4650 1
45 4531 1
45 3641 1
45 10977 1
45 9517 1
45 5510 1
45 6305 1
45 11934 1
45 1358 1
45 769 1
45 4232 1
45 3615 1
45 3453 1
45 4211 1
45 1216 1
45 1256 1
45 1171 1
45 9199 1
45 2985 1
45 5065 1
45 4992 1
45 780 1
45 6650 1
45 3241 1
45 2271 1
45 937 1
45 2052 1
45 554 1
45 3622 1
45 7010 1
45 764 1
45 221 1
46 1483 1
46 360 1
46 81 1
46 185 1
46 1648 1
46 1744 1
46 634 1
46 1018 1
46 5213 1
46 9918 1
46 45 1
46 2793 1
46 436 1
46 1241 1
46 5683 1
46 3848 1
46 778 1
46 196 1
46 3932 1
46 756 1
46 522 1
46 4019 1
46 2903 1
46 1438 1
46 279 1
46 7806 1
46 672 1
46 1787 1
46 2498 1
46 4983 1
46 373 1
46 10555 1
46 9345 1
46 1034 1
46 484 1
46 233 1
46 2410 1
46 1585 1
46 7710 1
46 3576 1
46 3925 1
46 1002 1
46 1616 1
46 1393 1
46 4272 1
46 4744 1
46 4987 1
46 579 1
46 2767 1
46 2652 1
46 5701 1
46 6647 1
46 1970 1
46 290 1
46 7455 1
46 8877 1
46 612 1
46 996 1
46 7087 1
46 3159 1
46 5041 1
46 148 1
46 492 1
46 1888 1
46 3723 1
46 4567 1
46 2456 1
46 1979 1
46 29 1
46 9485 1
46 794 1
46 50 1
46 1302 1
46 2433 1
46 6522 1
46 4284 1
46 3146 1
46 7540 1
46 210 1
46 968 1
46 2354 1
46 6968 1
46 482 1
46 5031 1
47 5872 1
47 12130 1
47 12536 1
47 308 1
47 662 1
47 7278 1
47 46 1
47 523 1
47 6048 1
47 2076 1
47 328 1
47 1345 1
47 5683 1
47 4853 1
47 7011 1
47 1657 1
47 7826 1
47 601 1
47 13477 1
47 3964 1
47 1431 1
47 2801 1
47 7339 1
47 1395 1
47 376 1
47 176 1
47 268 1
47 1082 1
47 3351 1
47 50 1
47 7495 1
47 817 1
47 11403 1
47 3970 1
47 2707 1
47 5916 1
47 78 1
47 909 1
47 2679 1
47 4490 1
47 1767 1
47 2367 1
47 6252 1
47 495 1
47 111 1
47 704 1
47 936 1
47 384 1
47 4499 1
47 3293 1
47 8654 1
47 873 1
47 941 1
47 6771 1
47 505 1
47 826 1
47 973 1
47 2080 1
47 1340 1
47 3085 1
47 4085 1
47 7517 1
47 1372 1
47 3642 1
47 8868 1
47 621 1
47 263 1
47 6981 1
47 7549 1
47 2249 1
47 5457 1
47 514 1
47 1856 1
47 81 1
47 2119 1
47 1206 1
47 613 1
47 1432 1
47 11178 1
47 5880 1
47 13568 1
47 5345 1
47 2263 1
47 2614 1
48 1913 1
48 2824 1
48 1453 1
48 10185 1
48 1208 1
48 47 1
48 9001 1
48 4875 1
48 4330 1
48 4229 1
48 1149 1
48 1609 1
48 6357 1
48 9927 1
48 1136 1
48 448 1
48 429 1
48 5962 1
48 5737 1
48 5036 1
48 3137 1
48 3641 1
48 130 1
48 7159 1
48 6092 1
48 5765 1
48 1897 1
48 2020 1
48 602 1
48 6557 1
48 1682 1
48 7630 1
48 64 1
48 4156 1
48 9722 1
48 2229 1
48 7821 1
48 531 1
48 7356 1
49 1498 1
49 3180 1
49 3853 1
49 5219 1
49 48 1
49 3319 1
49 967 1
49 1072 1
49 6962 1
49 11092 1
49 7080 1
49 600 1
49 2627 1
49 1484 1
49 10372 1
49 4569 1
49 783 1
49 1281 1
49 494 1
49 993 1
49 564 1
49 2680 1
49 12876 1
49 5934 1
49 6765 1
49 3353 1
49 2782 1
49 472 1
49 117 1
49 8144 1
50 3167 1
50 1709 1
50 6897 1
50 2590 1
50 2058 1
50 116 1
50 5430 1
50 895 1
50 65 1
50 4997 1
50 10037 1
50 4707 1
50 9991 1
50 3825 1
50 3376 1
50 2712 1
50 1059 1
50 6817 1
50 4881 1
50 10892 1
50 2432 1
50 1859 1
50 49 1
50 12026 1
50 8675 1
50 8544 1
50 4213 1
50 1966 1
50 7927 1
50 10591 1
50 3973 1
50 5354 1
50 2631 1
50 6285 1
50 5346 1
50 6448 1
50 676 1
50 13212 1
50 8454 1
50 261 1
50 3029 1
51 7029 1
51 4405 1
51 580 1
51 5111 1
51 5311 1
51 1661 1
51 8796 1
51 794 1
51 5068 1
51 6910 1
51 268 1
51 3943 1
51 6552 1
51 4196 1
51 467 1
51 3797 1
51 376 1
51 8619 1
51 360 1
51 476 1
51 9748 1
51 938 1
51 2440 1
51 1885 1
51 148 1
51 6069 1
51 970 1
51 1664 1
51 4725 1
51 1272 1
51 1856 1
51 4222 1
51 50 1
51 1095 1
51 2166 1
51 2056 1
51 3146 1
51 9508 1
51 8424 1
51 4272 1
51 3964 1
51 7283 1
51 3932 1
51 1873 1
51 2499 1
51 6603 1
51 2793 1
51 3258 1
51 179 1
51 6247 1
51 710 1
51 1473 1
51 4664 1
51 11403 1
51 6220 1
51 2729 1
51 2285 1
51 2559 1
51 11939 1
51 6167 1
51 210 1
51 5566 1
51 7975 1
51 346 1
51 2169 1
51 1182 1
51 5872 1
51 695 1
51 5042 1
51 2290 1
51 1427 1
51 560 1
51 5205 1
51 1101 1
51 1580 1
51 601 1
51 22 1
51 5788 1
51 3080 1
51 2150 1
51 1965 1
51 2609 1
51 7955 1
51 10476 1
51 384 1
51 3160 1
51 4935 1
51 2650 1
51 992 1
51 15 1
51 5316 1
51 4593 1
51 2325 1
51 1884 1
51 30 1
51 981 1
51 2028 1
51 3254 1
51 1602 1
51 2036 1
51 417 1
51 3448 1
51 971 1
51 773 1
51 6350 1
51 11803 1
51 3925 1
51 2094 1
51 7907 1
51 1847 1
51 3575 1
51 7176 1
51 821 1
51 2665 1
51 2857 1
51 1438 1
51 465 1
51 1937 1
51 1179 1
51 2239 1
51 5533 1
51 6776 1
51 2595 1
51 1586 1
51 2599 1
51 7694 1
51 912 1
51 5151 1
51 4591 1
51 1522 1
51 2075 1
51 4427 1
51 1768 1
51 11483 1
51 638 1
51 3471 1
51 1428 1
51 3961 1
51 2083 1
51 1172 1
51 3707 1
51 1349 1
51 2707 1
51 2784 1
51 4567 1
51 505 1
51 4450 1
51 636 1
51 5558 1
52 5073 1
52 4000 1
52 4647 1
52 7953 1
52 7116 1
52 7368 1
52 11025 1
52 890 1
52 1272 1
52 4310 1
52 12760 1
52 2252 1
52 2326 1
52 2985 1
52 4443 1
52 6346 1
52 109 1
52 12738 1
52 2824 1
52 1187 1
52 443 1
52 51 1
52 1382 1
52 6169 1
52 3147 1
52 70 1
52 5259 1
52 3616 1
52 1376 1
52 2672 1
52 1273 1
52 555 1
52 9381 1
52 422 1
52 4690 1
52 435 1
52 2427 1
53 3020 1
53 2793 1
53 4038 1
53 3769 1
53 1750 1
53 6596 1
53 1586 1
53 1602 1
53 1052 1
53 2537 1
53 784 1
53 11293 1
53 5487 1
53 1207 1
53 7517 1
53 52 1
53 3390 1
53 7082 1
53 379 1
53 6414 1
53 2094 1
53 3474 1
53 2054 1
53 12754 1
53 269 1
54 8409 1
54 2731 1
54 3636 1
54 8878 1
54 10194 1
54 2901 1
54 2748 1
54 2915 1
54 9529 1
54 4285 1
54 6352 1
54 10256 1
54 5588 1
54 10373 1
54 69 1
54 2064 1
54 1942 1
54 907 1
54 1083 1
54 551 1
54 11564 1
54 4230 1
54 2904 1
54 53 1
54 4102 1
54 1020 1
54 2691 1
54 11641 1
54 8831 1
55 11438 1
55 271 1
55 982 1
55 3615 1
55 109 1
55 2155 1
55 2741 1
55 2252 1
55 5751 1
55 359 1
55 2372 1
55 1226 1
55 54 1
55 647 1
55 7778 1
55 5618 1
55 1618 1
55 2860 1
55 3853 1
55 5870 1
55 2791 1
55 4107 1
55 418 1
55 6978 1
55 1196 1
55 3102 1
55 703 1
55 252 1
55 4851 1
55 2890 1
55 2654 1
55 555 1
55 3472 1
55 939 1
55 218 1
55 6576 1
55 2521 1
55 453 1
55 828 1
55 1605 1
55 2894 1
55 11719 1
55 8850 1
55 17 1
55 3453 1
55 934 1
55 1051 1
55 117 1
55 496 1
55 1001 1
55 4633 1
55 2627 1
55 3090 1
55 1043 1
55 1662 1
55 667 1
55 2861 1
55 2910 1
55 1752 1
55 1623 1
55 600 1
55 2608 1
55 95 1
55 63 1
55 10839 1
55 2785 1
55 3960 1
55 806 1
56 55 1
56 1048 1
56 13148 1
56 1324 1
56 1442 1
56 742 1
56 4659 1
56 3931 1
56 11800 1
56 3267 1
56 8019 1
56 9735 1
56 6838 1
56 5941 1
56 2276 1
56 7809 1
56 1872 1
56 4704 1
56 10812 1
56 1417 1
56 4480 1
56 3245 1
56 349 1
56 8872 1
56 4257 1
56 10175 1
56 6327 1
56 5026 1
56 2632 1
56 3899 1
56 1334 1
56 2577 1
56 7401 1
56 13585 1
56 8036 1
56 11525 1
56 12136 1
57 504 1
57 3037 1
57 1529 1
57 3925 1
57 1535 1
57 5094 1
57 2679 1
57 784 1
57 4527 1
57 1394 1
57 81 1
57 2951 1
57 12007 1
57 5288 1
57 1483 1
57 821 1
57 704 1
57 9990 1
57 56 1
57 9918 1
57 8588 1
57 2587 1
57 3033 1
57 1669 1
57 520 1
57 3101 1
57 4725 1
57 82 1
57 2767 1
58 10540 1
58 3930 1
58 1176 1
58 3214 1
58 6710 1
58 9380 1
58 4406 1
58 3780 1
58 11031 1
58 7641 1
58 2883 1
58 3127 1
58 4420 1
58 5668 1
58 1271 1
58 8962 1
58 8967 1
58 6390 1
58 1837 1
58 9743 1
58 7965 1
58 3988 1
58 4182 1
58 11988 1
58 7619 1
58 1158 1
58 11605 1
58 10061 1
58 7626 1
58 10104 1
58 7967 1
58 8916 1
58 1006 1
58 3805 1
58 615 1
58 2513 1
58 3921 1
58 3777 1
58 1594 1
58 5820 1
58 2795 1
58 6126 1
58 9429 1
58 11661 1
58 7838 1
58 11262 1
58 12062 1
58 57 1
58 6926 1
59 4531 1
59 5329 1
59 221 1
59 2198 1
59 5831 1
59 9547 1
59 555 1
59 1742 1
59 7131 1
59 12373 1
59 164 1
59 3414 1
59 10757 1
59 7460 1
59 4299 1
59 7237 1
59 1259 1
59 2038 1
59 1060 1
59 5911 1
59 2099 1
59 711 1
59 9772 1
59 4037 1
59 58 1
59 2252 1
59 1273 1
59 7533 1
59 4027 1
59 427 1
59 12669 1
59 2577 1
59 3820 1
59 113 1
59 2171 1
59 3333 1
59 9555 1
59 4334 1
59 1935 1
59 117 1
59 5072 1
59 7153 1
59 6140 1
59 1417 1
59 1209 1
60 5690 1
60 7655 1
60 6611 1
60 9934 1
60 3046 1
60 2813 1
60 4178 1
60 10060 1
60 2975 1
60 861 1
60 2018 1
60 3042 1
60 3931 1
60 1365 1
60 2841 1
60 393 1
60 2171 1
60 703 1
60 4633 1
60 20 1
60 3377 1
60 6089 1
60 905 1
60 271 1
60 4851 1
60 3118 1
60 10039 1
60 1618 1
60 6517 1
60 12787 1
60 359 1
60 6936 1
60 1807 1
60 9893 1
60 2890 1
60 5736 1
60 95 1
60 458 1
60 89 1
60 6362 1
60 2078 1
60 3982 1
60 2026 1
60 8088 1
60 1102 1
60 3630 1
60 4063 1
60 1934 1
60 2910 1
60 1227 1
60 3542 1
60 9030 1
60 494 1
60 59 1
61 3039 1
61 5646 1
61 1082 1
61 6149 1
61 7622 1
61 9302 1
61 1699 1
61 5987 1
61 476 1
61 1828 1
61 5916 1
61 401 1
61 3315 1
61 5459 1
61 1760 1
61 11981 1
61 3747 1
61 815 1
61 137 1
61 60 1
61 4806 1
61 4534 1
62 263 1
62 3575 1
62 8536 1
62 384 1
62 2729 1
62 61 1
62 638 1
62 4324 1
62 5205 1
62 1082 1
62 636 1
62 3315 1
62 2150 1
62 7890 1
62 2325 1
62 7495 1
62 3564 1
62 7046 1
62 96 1
62 12946 1
62 3576 1
62 2752 1
62 2327 1
62 406 1
62 5788 1
62 1431 1
62 9508 1
62 1907 1
62 5972 1
62 2793 1
62 689 1
62 87 1
62 1372 1
62 2604 1
62 1762 1
62 582 1
62 5558 1
62 1068 1
62 2457 1
62 2444 1
62 2665 1
62 3097 1
63 810 1
63 3489 1
63 1867 1
63 6504 1
63 722 1
63 806 1
63 443 1
63 1073 1
63 3042 1
63 4926 1
63 7983 1
63 937 1
63 4709 1
63 1365 1
63 1196 1
63 4782 1
63 2353 1
63 829 1
63 3078 1
63 2363 1
63 803 1
63 3505 1
63 7882 1
63 1896 1
63 86 1
63 8610 1
63 716 1
63 2424 1
63 11375 1
63 6636 1
63 2373 1
63 7972 1
63 1162 1
63 1750 1
63 6468 1
63 4781 1
63 1929 1
63 934 1
63 5022 1
63 1133 1
63 2628 1
63 3370 1
63 2993 1
63 3503 1
63 6726 1
63 959 1
63 8409 1
63 1813 1
63 62 1
63 2252 1
63 2229 1
63 180 1
63 9221 1
63 1608 1
63 5300 1
63 635 1
63 7010 1
63 8263 1
63 6501 1
63 10406 1
63 354 1
63 3480 1
63 6092 1
63 608 1
63 5168 1
63 2737 1
63 5400 1
63 4601 1
63 857 1
63 9581 1
63 4556 1
63 8699 1
63 2248 1
63 3267 1
63 2474 1
63 8723 1
63 983 1
63 5593 1
64 2365 1
64 915 1
64 5063 1
64 600 1
64 5108 1
64 939 1
64 317 1
64 3362 1
64 451 1
64 1205 1
64 7597 1
64 63 1
64 890 1
64 310 1
64 633 1
64 330 1
64 10151 1
65 4698 1
65 7476 1
65 64 1
65 2280 1
65 5876 1
65 4988 1
65 2647 1
65 11531 1
65 6145 1
65 7363 1
65 2201 1
65 9646 1
65 3210 1
65 3118 1
65 880 1
65 9240 1
65 669 1
65 4783 1
65 4838 1
65 11217 1
65 7086 1
65 136 1
65 690 1
65 620 1
65 6569 1
65 2093 1
65 4021 1
65 1088 1
65 7665 1
65 5152 1
65 8911 1
65 11003 1
65 4030 1
65 3705 1
65 437 1
65 7302 1
65 3147 1
65 3847 1
65 6618 1
66 9268 1
66 9674 1
66 4278 1
66 11139 1
66 3173 1
66 1197 1
66 2455 1
66 650 1
66 4552 1
66 12199 1
66 116 1
66 10037 1
66 4489 1
66 7773 1
66 11034 1
66 6527 1
66 7668 1
66 6074 1
66 2322 1
66 9385 1
66 8806 1
66 544 1
66 232 1
66 4017 1
66 2095 1
66 2784 1
66 3618 1
66 718 1
66 1537 1
66 3029 1
66 4746 1
66 8705 1
66 3802 1
66 9755 1
66 9254 1
66 6633 1
66 25 1
66 7680 1
66 9075 1
66 616 1
66 8879 1
66 3562 1
66 901 1
66 8347 1
66 6285 1
66 6610 1
66 163 1
66 3299 1
66 4759 1
66 6465 1
66 1966 1
66 1015 1
66 65 1
66 3167 1
66 2452 1
66 8189 1
66 6427 1
67 3277 1
67 148 1
67 1307 1
67 6109 1
67 199 1
67 681 1
67 9205 1
67 505 1
67 2214 1
67 801 1
67 4867 1
67 315 1
67 4503 1
67 2293 1
67 6804 1
67 1540 1
67 66 1
67 1658 1
67 8634 1
67 5251 1
67 172 1
67 2303 1
67 9635 1
67 4717 1
67 5772 1
67 184 1
67 2942 1
67 611 1
67 103 1
67 452 1
67 4273 1
68 5907 1
68 6079 1
68 10580 1
68 3183 1
68 9195 1
68 5063 1
68 2627 1
68 2639 1
68 89 1
68 602 1
68 1927 1
68 2987 1
68 334 1
68 67 1
68 225 1
68 508 1
68 905 1
69 1876 1
69 5963 1
69 2353 1
69 11046 1
69 2890 1
69 1012 1
69 2672 1
69 248 1
69 5186 1
69 3060 1
69 68 1
69 8068 1
69 10108 1
69 8929 1
69 12956 1
69 3658 1
69 656 1
69 4522 1
69 10474 1
69 1631 1
69 4294 1
69 160 1
69 5664 1
70 194 1
70 69 1
70 210 1
70 4099 1
70 4270 1
70 1768 1
70 788 1
70 1580 1
70 537 1
70 500 1
70 4738 1
70 8981 1
70 176 1
70 3099 1
70 5205 1
70 7924 1
70 1126 1
70 2933 1
70 2902 1
70 2904 1
70 11288 1
70 2764 1
70 1329 1
70 4342 1
70 1582 1
71 5720 1
71 12294 1
71 70 1
71 8924 1
71 2159 1
71 6909 1
71 7067 1
71 8333 1
71 5432 1
71 5737 1
71 5120 1
71 11800 1
71 3154 1
71 3814 1
71 867 1
71 2101 1
71 1565 1
71 8610 1
71 8994 1
72 71 1
72 4975 1
72 1420 1
72 4076 1
72 7641 1
72 2237 1
72 1763 1
72 3227 1
72 5209 1
72 6201 1
72 1594 1
72 8418 1
72 57 1
72 2513 1
72 781 1
72 6390 1
72 6571 1
72 549 1
72 9410 1
73 9467 1
73 185 1
73 2429 1
73 652 1
73 4033 1
73 327 1
73 5445 1
73 4738 1
73 269 1
73 6301 1
73 1657 1
73 4923 1
73 3623 1
73 72 1
73 3280 1
73 6257 1
74 2214 1
74 1585 1
74 268 1
74 626 1
74 295 1
74 244 1
74 849 1
74 1481 1
74 5056 1
74 3265 1
74 866 1
74 2129 1
74 5325 1
74 2740 1
74 1794 1
74 3026 1
74 3591 1
74 2732 1
74 73 1
74 500 1
74 10091 1
74 801 1
75 8369 1
75 1214 1
75 1582 1
75 7339 1
75 2784 1
75 3436 1
75 1385 1
75 1272 1
75 7245 1
75 3828 1
75 10714 1
75 8138 1
75 9610 1
75 9961 1
75 249 1
75 1586 1
75 4876 1
75 713 1
75 6552 1
75 74 1
75 1172 1
76 7707 1
76 2922 1
76 4623 1
76 1974 1
76 1230 1
76 770 1
76 11128 1
76 3309 1
76 544 1
76 8762 1
76 2048 1
76 116 1
76 4141 1
76 4400 1
76 75 1
76 6974 1
76 1021 1
76 4262 1
76 65 1
76 4040 1
76 2170 1
76 4009 1
76 7376 1
76 226 1
76 1107 1
76 4060 1
76 4967 1
76 7529 1
76 3357 1
77 3579 1
77 3536 1
77 10189 1
77 537 1
77 521 1
77 2280 1
77 5058 1
77 320 1
77 2348 1
77 177 1
77 4100 1
77 3012 1
77 11930 1
77 7937 1
77 6121 1
77 3337 1
77 3229 1
77 9088 1
77 8016 1
77 1774 1
77 4615 1
77 4734 1
77 4671 1
77 3749 1
77 3675 1
77 3488 1
77 5128 1
77 1138 1
77 3900 1
77 2929 1
77 9295 1
77 319 1
77 4164 1
77 5536 1
77 4611 1
77 8008 1
77 5246 1
77 6221 1
77 76 1
77 2936 1
77 1980 1
77 10826 1
77 587 1
77 3287 1
77 5359 1
77 3281 1
77 2566 1
77 802 1
77 788 1
77 4071 1
77 4108 1
77 3070 1
78 1182 1
78 77 1
78 1310 1
78 1927 1
78 12832 1
78 9548 1
78 11292 1
78 7043 1
78 4490 1
78 2927 1
78 4589 1
78 3063 1
78 7600 1
78 1795 1
78 7597 1
78 11820 1
78 2233 1
78 9353 1
78 285 1
78 2901 1
78 3498 1
78 11591 1
78 136 1
78 8699 1
78 2910 1
78 280 1
78 271 1
78 1747 1
78 5618 1
78 427 1
78 1192 1
78 1751 1
78 3960 1
78 2230 1
78 7350 1
78 5356 1
78 12937 1
78 4634 1
79 5395 1
79 744 1
79 1016 1
79 5837 1
79 8088 1
79 4091 1
79 2656 1
79 379 1
79 1113 1
79 2445 1
79 7056 1
79 78 1
79 1437 1
79 4593 1
79 2837 1
80 8979 1
80 4855 1
80 3275 1
80 4034 1
80 5558 1
80 3943 1
80 1427 1
80 896 1
80 79 1
80 884 1
80 1325 1
80 1284 1
80 2319 1
80 5869 1
80 821 1
80 605 1
80 2604 1
80 831 1
80 9655 1
80 2028 1
80 4044 1
81 1806 1
81 5782 1
81 5597 1
81 2451 1
81 4407 1
81 4738 1
81 148 1
81 1847 1
81 2838 1
81 2460 1
81 2896 1
81 1580 1
81 80 1
81 6247 1
81 10629 1
81 526 1
81 4382 1
81 2283 1
81 7862 1
81 5545 1
81 3896 1
81 5568 1
82 195 1
82 1522 1
82 111 1
82 2326 1
82 3925 1
82 4423 1
82 1353 1
82 966 1
82 373 1
82 2211 1
82 6014 1
82 81 1
82 1190 1
82 4373 1
82 476 1
82 7024 1
82 6399 1
82 575 1
82 5033 1
82 704 1
82 148 1
83 147 1
83 560 1
83 2056 1
83 537 1
83 10345 1
83 912 1
83 4270 1
83 7006 1
83 3409 1
83 1052 1
83 2938 1
83 788 1
83 3674 1
83 3103 1
83 69 1
83 6747 1
83 1658 1
83 826 1
83 82 1
83 1036 1
83 558 1
83 8286 1
83 8499 1
83 379 1
83 4342 1
83 1228 1
83 2676 1
83 4546 1
83 3941 1
84 5825 1
84 93 1
84 3547 1
84 1625 1
84 8136 1
84 8127 1
84 184 1
84 1 1
84 83 1
84 1271 1
84 9769 1
84 5561 1
84 3306 1
84 6716 1
84 12368 1
84 5559 1
84 10950 1
85 558 1
85 6864 1
85 6248 1
85 987 1
85 6429 1
85 2822 1
85 2296 1
85 517 1
85 84 1
85 1481 1
85 3323 1
85 3059 1
85 9871 1
85 2844 1
85 6747 1
85 2667 1
85 3592 1
85 307 1
85 12115 1
85 1585 1
85 3933 1
85 308 1
85 8282 1
85 7278 1
85 273 1
85 10032 1
85 9570 1
85 522 1
85 1582 1
85 537 1
85 11055 1
85 785 1
85 1269 1
85 5251 1
85 12087 1
85 5412 1
85 6403 1
85 4641 1
85 2334 1
86 5990 1
86 6624 1
86 7023 1
86 9577 1
86 1003 1
86 8859 1
86 13271 1
86 12271 1
86 9357 1
86 8823 1
86 2541 1
86 10338 1
86 85 1
87 496 1
87 11042 1
87 554 1
87 1281 1
87 5444 1
87 105 1
87 2807 1
87 13857 1
87 4821 1
87 3440 1
87 3814 1
87 1133 1
87 6852 1
87 1092 1
87 4090 1
87 3966 1
87 8144 1
87 5907 1
87 11576 1
87 13377 1
87 5707 1
87 6707 1
87 7703 1
87 6523 1
87 5833 1
87 657 1
87 1377 1
87 10202 1
87 6077 1
87 86 1
87 9069 1
87 6924 1
88 2822 1
88 263 1
88 5288 1
88 6061 1
88 2433 1
88 1527 1
88 9658 1
88 3528 1
88 808 1
88 4342 1
88 10096 1
88 4297 1
88 7435 1
88 1200 1
88 9693 1
88 331 1
88 704 1
88 3103 1
88 856 1
88 8689 1
88 5893 1
88 2362 1
88 2244 1
88 1120 1
88 1995 1
88 2395 1
88 2243 1
88 8484 1
88 3833 1
88 6042 1
88 1762 1
88 8384 1
88 87 1
88 3373 1
88 1782 1
88 896 1
88 2032 1
88 10755 1
88 8783 1
88 5251 1
88 1068 1
88 1510 1
88 5679 1
88 2702 1
88 1093 1
88 4711 1
89 3010 1
89 3054 1
89 1284 1
89 332 1
89 2976 1
89 10060 1
89 2831 1
89 1530 1
89 12218 1
89 3120 1
89 3575 1
89 3783 1
89 2192 1
89 1693 1
89 357 1
89 88 1
89 3630 1
89 3769 1
89 15 1
90 6135 1
90 2446 1
90 5259 1
90 1149 1
90 352 1
90 1705 1
90 12185 1
90 5072 1
90 89 1
90 8558 1
90 6449 1
90 7505 1
90 5744 1
90 3149 1
90 6626 1
90 7476 1
90 143 1
90 5857 1
90 118 1
90 109 1
90 1453 1
90 953 1
90 1435 1
90 7054 1
90 1533 1
90 2565 1
90 12923 1
90 1163 1
90 4795 1
90 12639 1
90 217 1
90 2040 1
90 5198 1
90 9767 1
90 4984 1
90 10026 1
90 764 1
90 386 1
90 10150 1
90 11325 1
90 3183 1
90 335 1
90 6856 1
90 920 1
90 9369 1
90 5870 1
90 647 1
90 1484 1
90 9364 1
90 3843 1
90 1728 1
90 197 1
90 805 1
91 376 1
91 2156 1
91 534 1
91 672 1
91 4373 1
91 349 1
91 3315 1
91 4404 1
91 7431 1
91 4789 1
91 6548 1
91 4253 1
91 3350 1
91 594 1
91 2129 1
91 2740 1
91 2343 1
91 2786 1
91 4328 1
91 1580 1
91 8282 1
91 476 1
91 999 1
91 1762 1
91 12622 1
